entity_id,ontology_id,ontology_label,label,description,conceptual_layers,agent_layers,properties_json
ps.algo.fusion.waterways.conflation.v7.loose_angle_threshold,parameter_spec,参数规范,Loose Angle Threshold,FusionCode parameter `loose_angle_threshold` for algo.fusion.waterways.conflation.v7. 默认值为 50.0，类型为 float；最小值 0.0，最大值 180.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 50.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `loose_angle_threshold` for algo.fusion.waterways.conflation.v7."", ""key"": ""loose_angle_threshold"", ""label"": ""Loose Angle Threshold"", ""max_value"": 180.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 60, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.loose_angle_threshold"", ""tunable"": true, ""unit"": ""degree""}"
ps.algo.fusion.waterways.conflation.v7.match_buffer_dist,parameter_spec,参数规范,Match Buffer Dist,FusionCode parameter `match_buffer_dist` for algo.fusion.waterways.conflation.v7. 默认值为 25.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 25.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `match_buffer_dist` for algo.fusion.waterways.conflation.v7."", ""key"": ""match_buffer_dist"", ""label"": ""Match Buffer Dist"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 40, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.match_buffer_dist"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.fusion.waterways.conflation.v7.max_hausdorff,parameter_spec,参数规范,Max Hausdorff,FusionCode parameter `max_hausdorff` for algo.fusion.waterways.conflation.v7. 默认值为 20.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 20.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `max_hausdorff` for algo.fusion.waterways.conflation.v7."", ""key"": ""max_hausdorff"", ""label"": ""Max Hausdorff"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 50, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.max_hausdorff"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.fusion.waterways.conflation.v7.max_segment_length,parameter_spec,参数规范,Max Segment Length,FusionCode parameter `max_segment_length` for algo.fusion.waterways.conflation.v7. 默认值为 1000.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 1000.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `max_segment_length` for algo.fusion.waterways.conflation.v7."", ""key"": ""max_segment_length"", ""label"": ""Max Segment Length"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""segmentation""], ""order"": 30, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.max_segment_length"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.fusion.waterways.conflation.v7.min_len_similarity,parameter_spec,参数规范,Min Len Similarity,FusionCode parameter `min_len_similarity` for algo.fusion.waterways.conflation.v7. 默认值为 0.03，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.03, ""default_provenance"": {}, ""description"": ""FusionCode parameter `min_len_similarity` for algo.fusion.waterways.conflation.v7."", ""key"": ""min_len_similarity"", ""label"": ""Min Len Similarity"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 70, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.min_len_similarity"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.fusion.waterways.conflation.v7.min_residual_length,parameter_spec,参数规范,Min Residual Length,FusionCode parameter `min_residual_length` for algo.fusion.waterways.conflation.v7. 默认值为 20.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 20.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `min_residual_length` for algo.fusion.waterways.conflation.v7."", ""key"": ""min_residual_length"", ""label"": ""Min Residual Length"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""residual""], ""order"": 90, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.min_residual_length"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.fusion.waterways.conflation.v7.min_supplement_coverage_for_matched,parameter_spec,参数规范,Min Supplement Coverage For Matched,FusionCode parameter `min_supplement_coverage_for_matched` for algo.fusion.waterways.conflation.v7. 默认值为 0.8，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.8, ""default_provenance"": {}, ""description"": ""FusionCode parameter `min_supplement_coverage_for_matched` for algo.fusion.waterways.conflation.v7."", ""key"": ""min_supplement_coverage_for_matched"", ""label"": ""Min Supplement Coverage For Matched"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 80, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.min_supplement_coverage_for_matched"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.fusion.waterways.conflation.v7.near_base_return_corridor_dist,parameter_spec,参数规范,Near Base Return Corridor Dist,FusionCode parameter `near_base_return_corridor_dist` for algo.fusion.waterways.conflation.v7. 默认值为 15.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": 15.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `near_base_return_corridor_dist` for algo.fusion.waterways.conflation.v7."", ""key"": ""near_base_return_corridor_dist"", ""label"": ""Near Base Return Corridor Dist"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""pruning""], ""order"": 110, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.near_base_return_corridor_dist"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.fusion.waterways.conflation.v7.output_crs,parameter_spec,参数规范,Output Crs,FusionCode parameter `output_crs` for algo.fusion.waterways.conflation.v7. 默认值为 None，类型为 string。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": null, ""default_provenance"": {}, ""description"": ""FusionCode parameter `output_crs` for algo.fusion.waterways.conflation.v7."", ""key"": ""output_crs"", ""label"": ""Output Crs"", ""max_value"": null, ""min_value"": null, ""optimization_tags"": [""crs""], ""order"": 140, ""param_type"": ""string"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.output_crs"", ""tunable"": true, ""unit"": null}"
ps.algo.fusion.waterways.conflation.v7.target_crs,parameter_spec,参数规范,Target Crs,FusionCode parameter `target_crs` for algo.fusion.waterways.conflation.v7. 默认值为 'EPSG:32643'，类型为 string。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.fusion.waterways.conflation.v7"", ""choices"": null, ""conditional_defaults"": [], ""default"": ""EPSG:32643"", ""default_provenance"": {}, ""description"": ""FusionCode parameter `target_crs` for algo.fusion.waterways.conflation.v7."", ""key"": ""target_crs"", ""label"": ""Target Crs"", ""max_value"": null, ""min_value"": null, ""optimization_tags"": [""crs""], ""order"": 10, ""param_type"": ""string"", ""required"": false, ""spec_id"": ""ps.algo.fusion.waterways.conflation.v7.target_crs"", ""tunable"": true, ""unit"": null}"
ps.algo.match.building.v8_component_solver.v1.source_priority_order,parameter_spec,参数规范,Source Priority Order,"FusionCode parameter `source_priority_order` for algo.match.building.v8_component_solver.v1. 默认值为 ['MS', 'GG', 'OSM']，类型为 list。",data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": [""MS"", ""GG"", ""OSM""], ""default_provenance"": {}, ""description"": ""FusionCode parameter `source_priority_order` for algo.match.building.v8_component_solver.v1."", ""key"": ""source_priority_order"", ""label"": ""Source Priority Order"", ""max_value"": null, ""min_value"": null, ""optimization_tags"": [""lineage"", ""priority""], ""order"": 60, ""param_type"": ""list"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.source_priority_order"", ""tunable"": true, ""unit"": null}"
ps.algo.match.building.v8_component_solver.v1.thresh_1_to_1,parameter_spec,参数规范,Thresh 1 To 1,FusionCode parameter `thresh_1_to_1` for algo.match.building.v8_component_solver.v1. 默认值为 0.4，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.4, ""default_provenance"": {}, ""description"": ""FusionCode parameter `thresh_1_to_1` for algo.match.building.v8_component_solver.v1."", ""key"": ""thresh_1_to_1"", ""label"": ""Thresh 1 To 1"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 30, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.thresh_1_to_1"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.match.building.v8_component_solver.v1.thresh_1_to_N,parameter_spec,参数规范,Thresh 1 To N,FusionCode parameter `thresh_1_to_N` for algo.match.building.v8_component_solver.v1. 默认值为 0.44，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.44, ""default_provenance"": {}, ""description"": ""FusionCode parameter `thresh_1_to_N` for algo.match.building.v8_component_solver.v1."", ""key"": ""thresh_1_to_N"", ""label"": ""Thresh 1 To N"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 40, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.thresh_1_to_N"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.match.building.v8_component_solver.v1.thresh_M_to_N,parameter_spec,参数规范,Thresh M To N,FusionCode parameter `thresh_M_to_N` for algo.match.building.v8_component_solver.v1. 默认值为 0.47，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.47, ""default_provenance"": {}, ""description"": ""FusionCode parameter `thresh_M_to_N` for algo.match.building.v8_component_solver.v1."", ""key"": ""thresh_M_to_N"", ""label"": ""Thresh M To N"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching""], ""order"": 50, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.thresh_M_to_N"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.match.building.v8_component_solver.v1.weak_min_cover,parameter_spec,参数规范,Weak Min Cover,FusionCode parameter `weak_min_cover` for algo.match.building.v8_component_solver.v1. 默认值为 0.05，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.05, ""default_provenance"": {}, ""description"": ""FusionCode parameter `weak_min_cover` for algo.match.building.v8_component_solver.v1."", ""key"": ""weak_min_cover"", ""label"": ""Weak Min Cover"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching"", ""recall""], ""order"": 10, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.weak_min_cover"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.match.building.v8_component_solver.v1.weak_min_iou,parameter_spec,参数规范,Weak Min Iou,FusionCode parameter `weak_min_iou` for algo.match.building.v8_component_solver.v1. 默认值为 0.05，类型为 float；最小值 0.0，最大值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.match.building.v8_component_solver.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 0.05, ""default_provenance"": {}, ""description"": ""FusionCode parameter `weak_min_iou` for algo.match.building.v8_component_solver.v1."", ""key"": ""weak_min_iou"", ""label"": ""Weak Min Iou"", ""max_value"": 1.0, ""min_value"": 0.0, ""optimization_tags"": [""matching"", ""recall""], ""order"": 20, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.match.building.v8_component_solver.v1.weak_min_iou"", ""tunable"": true, ""unit"": ""ratio""}"
ps.algo.optimize.building.conflict_graph.v1.global_max_shift,parameter_spec,参数规范,Global Max Shift,FusionCode parameter `global_max_shift` for algo.optimize.building.conflict_graph.v1. 默认值为 4.0，类型为 float；最小值 0.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.optimize.building.conflict_graph.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 4.0, ""default_provenance"": {}, ""description"": ""FusionCode parameter `global_max_shift` for algo.optimize.building.conflict_graph.v1."", ""key"": ""global_max_shift"", ""label"": ""Global Max Shift"", ""max_value"": null, ""min_value"": 0.0, ""optimization_tags"": [""optimization""], ""order"": 10, ""param_type"": ""float"", ""required"": false, ""spec_id"": ""ps.algo.optimize.building.conflict_graph.v1.global_max_shift"", ""tunable"": true, ""unit"": ""meter""}"
ps.algo.optimize.building.conflict_graph.v1.max_outer_iterations,parameter_spec,参数规范,Max Outer Iterations,FusionCode parameter `max_outer_iterations` for algo.optimize.building.conflict_graph.v1. 默认值为 3，类型为 int；最小值 1.0。,data_algorithm_task_capability,validation_policy,"{""algo_id"": ""algo.optimize.building.conflict_graph.v1"", ""choices"": null, ""conditional_defaults"": [], ""default"": 3, ""default_provenance"": {}, ""description"": ""FusionCode parameter `max_outer_iterations` for algo.optimize.building.conflict_graph.v1."", ""key"": ""max_outer_iterations"", ""label"": ""Max Outer Iterations"", ""max_value"": null, ""min_value"": 1.0, ""optimization_tags"": [""performance""], ""order"": 50, ""param_type"": ""int"", ""required"": false, ""spec_id"": ""ps.algo.optimize.building.conflict_graph.v1.max_outer_iterations"", ""tunable"": true, ""unit"": null}"
